Proveedor,RUC_PROVEEDOR,División,Departamento,Fecha Proceso,Documento (OC - GR),Marca,Tipo Producto,Tipo Marca,Sucursal Destino,MH,TIP_PROVEEDOR,Tarifas S/. CROSS,Tarifas S/. PICK,Tarifas S/. DEV,Tarifas S/. VERDES,Unidades CROSS,Unidades PICK,Unidades DEV,Unidades VERDES,Stock S/. CROSS,Stock S/. PICK,Stock S/. DEV,Stock S/. VERDES,Costo Log S/. CROSS,Costo Log S/. PICK,Costo Log S/. DEV,Costo Log S/. VERDES
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,TV-VIDEO,10/07/2023,2601371,LG,BT - TV,TERCERAS,CD Villa El Salvador,BT,NORMAL,0.00,6.84,0.00,0.00,,6,,,,6707.4,,,,41.03,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,TV-VIDEO,27/06/2023,2601371,LG,BT - TV,TERCERAS,CD Villa El Salvador,BT,NORMAL,0.00,6.84,0.00,0.00,,44,,,,49187.6,,,,300.91,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,TV-VIDEO,27/06/2023,2601372,LG,BT - TV,TERCERAS,CD ALDEA6,BT,NORMAL,0.00,11.40,0.00,0.00,,86,,,,160242.08,,,,980.31,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,TV-VIDEO,05/07/2023,5460099261,LG,BT - TV,TERCERAS,CD Villa El Salvador,BT,NORMAL,0.00,0.00,40.38,0.00,,,2,,,,13202,,,,80.77,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,TV-VIDEO,05/07/2023,5460099259,LG,BT - TV,TERCERAS,CD Villa El Salvador,BT,NORMAL,0.00,0.00,23.45,0.00,,,1,,,,3833,,,,23.45,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,TV-VIDEO,23/06/2023,5460098838,LG,BT - TV,TERCERAS,CD Villa El Salvador,BT,NORMAL,0.00,0.00,18.78,0.00,,,2,,,,6138,,,,37.55,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,TV-VIDEO,23/06/2023,5460098837,LG,BT - TV,TERCERAS,CD Villa El Salvador,BT,NORMAL,0.00,0.00,15.52,0.00,,,2,,,,5074,,,,31.04,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,TV-VIDEO,30/06/2023,2601647,LG,BT - TV,TERCERAS,CD ALDEA6,BT,NORMAL,0.00,17.00,0.00,0.00,,1109,,,,3080866.33,,,,18847.69,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,TV-VIDEO,26/06/2023,2601371,LG,BT - TV,TERCERAS,CD Villa El Salvador,BT,NORMAL,0.00,6.84,0.00,0.00,,100,,,,111790,,,,683.89,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,TV-VIDEO,26/06/2023,2601372,LG,BT - TV,TERCERAS,CD ALDEA6,BT,NORMAL,0.00,12.76,0.00,0.00,,1593,,,,3323112.14,,,,20329.67,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,TV-VIDEO,29/06/2023,2597729,LG,BT - TV,TERCERAS,CD ALDEA6,BT,NORMAL,0.00,9.46,0.00,0.00,,104,,,,160862,,,,984.10,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,TV-VIDEO,29/06/2023,2601372,LG,BT - TV,TERCERAS,CD ALDEA6,BT,NORMAL,0.00,11.40,0.00,0.00,,174,,,,324210.72,,,,1983.41,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,AUDIO,21/06/2023,2600534,LG,BT - OTROS,TERCERAS,CD Villa El Salvador,BT,NORMAL,0.00,6.16,0.00,0.00,,280,,,,281811.3,,,,1724.03,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,AUDIO,21/06/2023,2600534,LG,SB,TERCERAS,CD Villa El Salvador,SB,NORMAL,0.00,11.89,0.00,0.00,,30,,,,58325.7,,,,356.82,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,AUDIO,21/06/2023,2600534,LG,SBN,TERCERAS,CD Villa El Salvador,SBN,NORMAL,0.00,7.93,0.00,0.00,,10,,,,12958.9,,,,79.28,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,AUDIO,05/07/2023,5460099259,LG,BT - OTROS,TERCERAS,CD Villa El Salvador,BT,NORMAL,0.00,0.00,4.48,0.00,,,1,,,,733,,,,4.48,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,AUDIO,23/06/2023,5460098837,LG,PQ,TERCERAS,CD Villa El Salvador,J&C,NORMAL,0.00,0.00,2.90,0.00,,,1,,,,474,,,,2.90,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,AUDIO,30/06/2023,2601778,LG,BT - OTROS,TERCERAS,CD Villa El Salvador,BT,NORMAL,0.00,4.82,0.00,0.00,,64,,,,50459.18,,,,308.69,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,ELECTRONICA MENOR,21/06/2023,2597524,LG,BT - OTROS,TERCERAS,CD Villa El Salvador,BT,NORMAL,0.00,6.04,0.00,0.00,,7,,,,7767.01,,,,42.29,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,ELECTRONICA MENOR,21/06/2023,2597525,LG,BT - OTROS,TERCERAS,CD Villa El Salvador,BT,NORMAL,4.66,0.00,0.00,0.00,35,,,,29936.75,,,,162.98,,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,ELECTRONICA MENOR,27/06/2023,2597524,LG,BT - OTROS,TERCERAS,CD Villa El Salvador,BT,NORMAL,0.00,2.15,0.00,0.00,,547,,,,216260.06,,,,1177.37,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,ELECTRONICA MENOR,27/06/2023,2597525,LG,BT - OTROS,TERCERAS,CD Villa El Salvador,BT,NORMAL,2.58,0.00,0.00,0.00,6,,,,2843.88,,,,15.48,,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,ELECTRONICA MENOR,30/06/2023,2597524,LG,BT - OTROS,TERCERAS,CD Villa El Salvador,BT,NORMAL,0.00,1.77,0.00,0.00,,33,,,,10747.44,,,,58.51,,
LG ELECTRONICS PERU S.A.,2037575534,ELECTROHOGAR,ELECTRONICA MENOR,30/06/2023,2597525,LG,BT - OTROS,TERCERAS,CD Villa El Salvador,BT,NORMAL,1.77,0.00,0.00,0.00,20,,,,6513.6,,,,35.46,,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SEMI-SELECTIVA,12/07/2023,2602524,L`OREAL,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,3.23,0.00,0.00,0.00,2019,,,,93175.78,,,,6528.03,,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SEMI-SELECTIVA,12/07/2023,2602524,MAYBELLINE,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,3.23,0.00,0.00,0.00,8754,,,,288029.96,,,,28304.31,,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SEMI-SELECTIVA,12/07/2023,2602524,GARNIER,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,3.23,0.00,0.00,0.00,42,,,,987.42,,,,135.80,,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SEMI-SELECTIVA,12/07/2023,2602524,L'OREAL MAQ.,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,3.23,0.00,0.00,0.00,10,,,,533.3,,,,32.33,,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SEMI-SELECTIVA,12/07/2023,2602563,L`OREAL,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,3.23,0.00,0.00,0.00,356,,,,16605.89,,,,1151.05,,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SEMI-SELECTIVA,12/07/2023,2602563,MAYBELLINE,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,3.23,0.00,0.00,0.00,250,,,,6698.93,,,,808.33,,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SEMI-SELECTIVA,12/07/2023,2602927,L`OREAL,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,3.23,0.00,0.00,0.00,1214,,,,52970.1,,,,3925.23,,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SEMI-SELECTIVA,12/07/2023,2602927,MAYBELLINE,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,3.23,0.00,0.00,0.00,381,,,,12409.17,,,,1231.89,,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SEMI-SELECTIVA,12/07/2023,2602889,L`OREAL,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,3.23,0.00,0.00,0.00,1722,,,,95694.48,,,,5567.74,,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SEMI-SELECTIVA,14/07/2023,2604659,L`OREAL,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,0.00,11.26,0.00,0.00,,66,,,,3313.32,,,,743.31,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SEMI-SELECTIVA,14/07/2023,2604659,MAYBELLINE,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,0.00,11.26,0.00,0.00,,227,,,,7723.62,,,,2556.54,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SEMI-SELECTIVA,14/07/2023,2604653,L`OREAL,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,0.00,11.26,0.00,0.00,,18,,,,596.94,,,,202.72,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SEMI-SELECTIVA,14/07/2023,2604653,MAYBELLINE,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,0.00,11.26,0.00,0.00,,344,,,,11271.5,,,,3874.23,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SEMI-SELECTIVA,18/07/2023,2602559,L`OREAL,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,3.23,0.00,0.00,0.00,478,,,,21956.18,,,,1545.52,,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SEMI-SELECTIVA,18/07/2023,2602559,MAYBELLINE,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,3.23,0.00,0.00,0.00,1393,,,,44876.81,,,,4503.99,,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SEMI-SELECTIVA,18/07/2023,2605952,L`OREAL,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,0.00,11.26,0.00,0.00,,202,,,,8782.46,,,,2274.98,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SEMI-SELECTIVA,18/07/2023,2605952,MAYBELLINE,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,0.00,11.26,0.00,0.00,,70,,,,2279.9,,,,788.36,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SELECTIVA,14/07/2023,2604676,LOREAL PROFESSIONNEL,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,0.00,11.26,0.00,0.00,,60,,,,3694.86,,,,675.74,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SELECTIVA,14/07/2023,2604676,REDKEN,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,0.00,11.26,0.00,0.00,,46,,,,2914.21,,,,518.07,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SELECTIVA,14/07/2023,2604676,KERASTASE,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,0.00,11.26,0.00,0.00,,116,,,,9875.08,,,,1306.43,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SELECTIVA,14/07/2023,2604675,KERASTASE,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,3.23,0.00,0.00,0.00,24,,,,2371.44,,,,77.60,,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SELECTIVA,18/07/2023,2605978,KERASTASE,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,3.23,0.00,0.00,0.00,122,,,,9841.94,,,,394.46,,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SELECTIVA,07/07/2023,2601768,KERASTASE,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,3.23,0.00,0.00,0.00,195,,,,16250.6,,,,630.49,,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SELECTIVA,07/07/2023,2603340,KERASTASE,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,0.00,11.26,0.00,0.00,,48,,,,4742.88,,,,540.59,,
LOREAL PERU S.A.,2041641401,BELLEZA,PERF. SELECTIVA,07/07/2023,2603346,KERASTASE,J&C,TERCERAS,CD Villa El Salvador,J&C,NORMAL,3.23,0.00,0.00,0.00,60,,,,5928.6,,,,194.00,,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,22/06/2023,2597954,ADIDAS,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,0.00,1.07,0.00,0.00,,1368,,,,189994.16,,,,1469.44,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,28/06/2023,2601614,ADIDAS,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,0.00,1.07,0.00,0.00,,80,,,,11436.8,,,,85.93,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,28/06/2023,2601626,ADIDAS,PQ,TERCERAS,CD Villa El Salvador,SB,NORMAL,0.20,0.00,0.00,0.00,1175,,,,44992.9,,,,229.48,,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,28/06/2023,2601625,ADIDAS,PQ,TERCERAS,CD Villa El Salvador,SB,NORMAL,0.00,0.20,0.00,0.00,,45,,,,1974.95,,,,8.79,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,28/06/2023,2601615,ADIDAS,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,0.26,0.00,0.00,0.00,360,,,,51465.6,,,,93.74,,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,14/07/2023,2604866,ADIDAS,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,0.26,0.00,0.00,0.00,926,,,,74980.36,,,,241.13,,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,14/07/2023,2604865,ADIDAS,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,0.00,1.07,0.00,0.00,,76,,,,4818.87,,,,81.64,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,14/07/2023,2604672,ADIDAS,PQ,TERCERAS,CD Villa El Salvador,SB,NORMAL,0.20,0.00,0.00,0.00,440,,,,17040.6,,,,85.93,,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,14/07/2023,2604786,ADIDAS,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,0.26,0.00,0.00,0.00,269,,,,29842.7,,,,70.05,,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,14/07/2023,2604781,ADIDAS,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,0.00,1.07,0.00,0.00,,53,,,,5932.06,,,,56.93,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,20/07/2023,2606338,ADIDAS,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,0.00,1.07,0.00,0.00,,48,,,,5140.16,,,,51.56,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,19/07/2023,2606339,ADIDAS,FLT,TERCERAS,CD Villa El Salvador,FLT,NORMAL,0.26,0.00,0.00,0.00,952,,,,105718.56,,,,247.90,,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,19/07/2023,2606337,ADIDAS,PQ,TERCERAS,CD Villa El Salvador,SB,NORMAL,0.20,0.00,0.00,0.00,445,,,,21752.25,,,,86.91,,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,TEXTIL TERCEROS DEPORTES,19/07/2023,2606376,ADIDAS,PQ,TERCERAS,CD Villa El Salvador,SB,NORMAL,0.20,0.00,0.00,0.00,50,,,,3561,,,,9.77,,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,ZAPATILLAS TERCERO,22/06/2023,2600596,ADIDAS,SHO,TERCERAS,CD Villa El Salvador,SHO,NORMAL,0.39,0.00,0.00,0.00,204,,,,34512.36,,,,79.68,,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,ZAPATILLAS TERCERO,11/07/2023,2603387,ADIDAS,SHO,TERCERAS,CD Villa El Salvador,SHO,NORMAL,0.39,0.00,0.00,0.00,1668,,,,286536.36,,,,651.52,,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,ZAPATILLAS TERCERO,11/07/2023,2603831,ADIDAS,SHO,TERCERAS,CD Villa El Salvador,SHO,NORMAL,0.00,1.70,0.00,0.00,,228,,,,40834.2,,,,388.39,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,ZAPATILLAS TERCERO,11/07/2023,2603386,ADIDAS,SHO,TERCERAS,CD Villa El Salvador,SHO,NORMAL,0.00,1.70,0.00,0.00,,84,,,,15697.44,,,,143.09,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,ZAPATILLAS TERCERO,11/07/2023,2603832,ADIDAS,SHO,TERCERAS,CD Villa El Salvador,SHO,NORMAL,0.39,0.00,0.00,0.00,2748,,,,422736.24,,,,1073.37,,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,ZAPATILLAS TERCERO,14/07/2023,2604017,ADIDAS,SHO,TERCERAS,CD Villa El Salvador,SHO,NORMAL,0.39,0.00,0.00,0.00,324,,,,46134.24,,,,126.55,,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,ZAPATILLAS TERCERO,14/07/2023,2604016,ADIDAS,SHO,TERCERAS,CD Villa El Salvador,SHO,NORMAL,0.00,1.70,0.00,0.00,,36,,,,8589.72,,,,61.32,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,ZAPATILLAS TERCERO,20/07/2023,2606317,ADIDAS,SHO,TERCERAS,CD Villa El Salvador,SHO,NORMAL,0.00,1.70,0.00,0.00,,129,,,,17201.58,,,,219.75,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,ZAPATILLAS TERCERO,19/07/2023,2606318,ADIDAS,SHO,TERCERAS,CD Villa El Salvador,SHO,NORMAL,0.39,0.00,0.00,0.00,2216,,,,231474.32,,,,865.57,,,
ADIDAS PERU S.A.C,2034710031,DEPORTES,ZAPATILLAS TERCERO,17/07/2023,2604036,ADIDAS,SHO,TERCERAS,CD Villa El Salvador,SHO,NORMAL,0.39,0.00,0.00,0.00,996,,,,100823.4,,,,389.04,,,
ADIDAS PERU S.A.C,2034710031,CALZADO,TERCERA CALZADO JUVENIL URBANO,11/07/2023,2603749,ADIDAS,SHO,TERCERAS,CD Villa El Salvador,SHO,NORMAL,0.39,0.00,0.00,0.00,1020,,,,97917.96,,,,398.41,,,
ADIDAS PERU S.A.C,2034710031,CALZADO,TERCERA CALZADO JUVENIL URBANO,11/07/2023,2603748,ADIDAS,SHO,TERCERAS,CD Villa El Salvador,SHO,NORMAL,0.00,1.70,0.00,0.00,,36,,,,3855.24,,,,61.32,,
ADIDAS PERU S.A.C,2034710031,CALZADO,TERCERA CALZADO MUJER URBANO,04/07/2023,2602668,ADIDAS,SHO,TERCERAS,CD Villa El Salvador,SHO,NORMAL,0.39,0.00,0.00,0.00,132,,,,18009.84,,,,51.56,,,
ADIDAS PERU S.A.C,2034710031,CALZADO,TERCERA CALZADO MUJER URBANO,11/07/2023,2603724,ADIDAS,SHO,TERCERAS,CD Villa El Salvador,SHO,NORMAL,0.00,1.70,0.00,0.00,,72,,,,11092.32,,,,122.65,,
ADIDAS PERU S.A.C,2034710031,CALZADO,TERCERA CALZADO MUJER URBANO,11/07/2023,2603725,ADIDAS,SHO,TERCERAS,CD Villa El Salvador,SHO,NORMAL,0.39,0.00,0.00,0.00,1680,,,,235683.72,,,,656.21,,,
ADIDAS PERU S.A.C,2034710031,CALZADO,TERCERA CALZADO HOMBRE URBANO,11/07/2023,2603732,ADIDAS,SHO,TERCERAS,CD Villa El Salvador,SHO,NORMAL,0.39,0.00,0.00,0.00,1152,,,,175509.36,,,,449.97,,,
ADIDAS PERU S.A.C,2034710031,CALZADO,TERCERA CALZADO HOMBRE URBANO,11/07/2023,2603731,ADIDAS,SHO,TERCERAS,CD Villa El Salvador,SHO,NORMAL,0.00,1.70,0.00,0.00,,48,,,,7784.16,,,,81.77,,
ADIDAS PERU S.A.C,2034710031,CALZADO,CALZADO ESCOLAR,10/07/2023,5460099400,ADIDAS,SHO,TERCERAS,CD Villa El Salvador,SHO,NORMAL,0.00,0.00,1.58,0.00,,,1,,,,92,,,,1.58,
ZXY INTERNATIONAL DMCC,114726    ,INFANTIL,PROPIAS NINO,11/07/2023,2570442,HARVEST,FLT,PROPIAS,CD Villa El Salvador,FLT,NORMAL,0.00,1.07,0.00,0.00,,676,,,,3907.28,,,,726.13,,
ZXY INTERNATIONAL DMCC,114726    ,INFANTIL,PROPIAS BEBE NINO,11/07/2023,2568967,BABY HARVEST,FLT,PROPIAS,CD Villa El Salvador,FLT,NORMAL,0.00,1.07,0.00,0.00,,48,,,,239.04,,,,51.56,,
ZXY INTERNATIONAL DMCC,114726    ,INFANTIL,PROPIAS BEBE NINO,11/07/2023,2555713,BABY HARVEST,FLT,PROPIAS,CD Villa El Salvador,FLT,NORMAL,0.00,1.07,0.00,0.00,,278,,,,1384.44,,,,298.61,,
ZXY INTERNATIONAL DMCC,114726    ,INFANTIL,PROPIAS BEBE NINO,10/07/2023,2568967,BABY HARVEST,FLT,PROPIAS,CD Villa El Salvador,FLT,NORMAL,0.00,1.07,0.00,0.00,,252,,,,1254.96,,,,270.69,,
ZXY INTERNATIONAL DMCC,114726    ,INFANTIL,PROPIAS BEBE NINO,10/07/2023,2555713,BABY HARVEST,FLT,PROPIAS,CD Villa El Salvador,FLT,NORMAL,0.00,1.07,0.00,0.00,,144,,,,717.12,,,,154.68,,
ZXY INTERNATIONAL DMCC,114726    ,HOMBRE,INDEX HOMBRE,11/07/2023,2569223,INDEX,FLT,PROPIAS,CD Villa El Salvador,FLT,NORMAL,0.00,1.07,0.00,0.00,,696,,,,5568.72,,,,747.61,,
ZXY INTERNATIONAL DMCC,114726    ,HOMBRE,INDEX HOMBRE,14/07/2023,2569413,INDEX,FLT,PROPIAS,CD Villa El Salvador,FLT,NORMAL,0.00,1.07,0.00,0.00,,1081,,,,3534.87,,,,1161.16,,
ZXY INTERNATIONAL DMCC,114726    ,HOMBRE,INDEX HOMBRE,14/07/2023,2567411,INDEX,FLT,PROPIAS,CD Villa El Salvador,FLT,NORMAL,0.00,1.07,0.00,0.00,,1296,,,,5922.72,,,,1392.10,,
